Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[169]    0.0    0.00    0.00    3634         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::front() const [169]
                0.00    0.00    3634/10268       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [63]
                0.00    0.00    3634/3634        __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [167]
-----------------------------------------------
                0.00    0.00    3634/3634        std::tuple_element<0ul, std::pair<int, int> >::type&& std::get<0ul, int, int>(std::pair<int, int>&&) [175]
[170]    0.0    0.00    0.00    3634         int&& std::__pair_get<0ul>::__move_get<int, int>(std::pair<int, int>&&) [170]
                0.00    0.00    3634/76786       int&& std::forward<int>(std::remove_reference<int>::type&) [12]
-----------------------------------------------
                0.00    0.00    3634/3634        std::tuple_element<1ul, std::pair<int, int> >::type&& std::get<1ul, int, int>(std::pair<int, int>&&) [176]
[171]    0.0    0.00    0.00    3634         int&& std::__pair_get<1ul>::__move_get<int, int>(std::pair<int, int>&&) [171]
                0.00    0.00    3634/76786       int&& std::forward<int>(std::remove_reference<int>::type&) [12]
-----------------------------------------------
                0.00    0.00    3634/3634        SSSP::compute(int) [180]
[172]    0.0    0.00    0.00    3634         std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::pop() [172]
                0.00    0.00    3634/34031       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00    3634/22388       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [29]
                0.00    0.00    3634/3634        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back() [174]
                0.00    0.00    3634/3634        void std::pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>) [177]
-----------------------------------------------
                0.00    0.00    3634/3634        SSSP::compute(int) [180]
[173]    0.0    0.00    0.00    3634         std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::push(std::pair<int, int>&&) [173]
                0.00    0.00    3634/49185       std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [16]
                0.00    0.00    3634/34031       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00    3634/11637       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [62]
                0.00    0.00    3634/22388       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [29]
                0.00    0.00    3634/3634        void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>) [178]
-----------------------------------------------
                0.00    0.00    3634/3634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::pop() [172]
[174]    0.0    0.00    0.00    3634         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back() [174]
                0.00    0.00    3634/12427       void std::allocator_traits<std::allocator<std::pair<int, int> > >::destroy<std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*) [58]
-----------------------------------------------
                0.00    0.00    3634/3634        SSSP::compute(int) [180]
[175]    0.0    0.00    0.00    3634         std::tuple_element<0ul, std::pair<int, int> >::type&& std::get<0ul, int, int>(std::pair<int, int>&&) [175]
                0.00    0.00    3634/3634        int&& std::__pair_get<0ul>::__move_get<int, int>(std::pair<int, int>&&) [170]
                0.00    0.00    3634/49185       std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [16]
-----------------------------------------------
                0.00    0.00    3634/3634        SSSP::compute(int) [180]
[176]    0.0    0.00    0.00    3634         std::tuple_element<1ul, std::pair<int, int> >::type&& std::get<1ul, int, int>(std::pair<int, int>&&) [176]
                0.00    0.00    3634/3634        int&& std::__pair_get<1ul>::__move_get<int, int>(std::pair<int, int>&&) [171]
                0.00    0.00    3634/49185       std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [16]
-----------------------------------------------
                0.00    0.00    3634/3634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::pop() [172]
[177]    0.0    0.00    0.00    3634         void std::pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>) [177]
                0.00    0.00    3634/18412       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [35]
                0.00    0.00     633/633         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator--() [203]
                0.00    0.00     633/633         void std::__pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&) [205]
-----------------------------------------------
                0.00    0.00    3634/3634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::push(std::pair<int, int>&&) [173]
[178]    0.0    0.00    0.00    3634         void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>) [178]
                0.00    0.00    7268/49185       std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [16]
                0.00    0.00    3634/7901        std::remove_reference<std::greater<void>&>::type&& std::move<std::greater<void>&>(std::greater<void>&) [99]
                0.00    0.00    3634/3634        __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::_Iter_comp_val(std::greater<void>) [166]
                0.00    0.00    3634/15271       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator-(long) const [50]
                0.00    0.00    3634/82777       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [11]
                0.00    0.00    3634/18412       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [35]
                0.00    0.00    3634/4267        void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >&) [164]
-----------------------------------------------
                0.00    0.00    3328/3328        void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >) [206]
[179]    0.0    0.00    0.00    3328         bool __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [179]
                0.00    0.00    6656/82777       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [11]
                0.00    0.00    3328/5012        decltype ((((forward<std::pair<int, int>&>)({parm#1}))>((forward<std::pair<int, int>&>)({parm#2})))) std::greater<void>::operator()<std::pair<int, int>&, std::pair<int, int>&>(std::pair<int, int>&, std::pair<int, int>&) const [146]
-----------------------------------------------
                0.00    0.00    3000/3000        main [6]
[180]    0.0    0.00    0.00    3000         SSSP::compute(int) [180]
                0.00    0.00   75819/75819       std::vector<int, std::allocator<int> >::operator[](unsigned long) [13]
                0.00    0.00   37568/44829       bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [17]
                0.00    0.00   33958/82777       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [11]
                0.00    0.00   33958/33958       std::tuple_element<0ul, std::pair<int, int> >::type& std::get<0ul, int, int>(std::pair<int, int>&) [24]
                0.00    0.00   33958/33958       std::tuple_element<1ul, std::pair<int, int> >::type& std::get<1ul, int, int>(std::pair<int, int>&) [25]
                0.00    0.00   33958/44441       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [18]
                0.00    0.00    6634/6634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::empty() const [134]
                0.00    0.00    3634/3634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::push(std::pair<int, int>&&) [173]
                0.00    0.00    3634/3634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::top() const [168]
                0.00    0.00    3634/3634        std::tuple_element<0ul, std::pair<int, int> >::type&& std::get<0ul, int, int>(std::pair<int, int>&&) [175]
                0.00    0.00    3634/3634        std::tuple_element<1ul, std::pair<int, int> >::type&& std::get<1ul, int, int>(std::pair<int, int>&&) [176]
                0.00    0.00    3634/3634        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::pop() [172]
                0.00    0.00    3610/16613       std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [48]
                0.00    0.00    3610/22388       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [29]
                0.00    0.00    3610/34031       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00    3000/3000        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::priority_queue<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, void>() [181]
                0.00    0.00    3000/3000        std::pair<int, int>::pair<int, int&, true>(int&&, int&) [183]
                0.00    0.00    3000/3000        std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::~priority_queue() [182]
                0.00    0.00     634/8637        std::pair<int, int>::pair<int&, int&, true>(int&, int&) [66]
-----------------------------------------------
                0.00    0.00    3000/3000        SSSP::compute(int) [180]
[181]    0.0    0.00    0.00    3000         std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::priority_queue<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, void>() [181]
                0.00    0.00    3000/5000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [162]
-----------------------------------------------
                0.00    0.00    3000/3000        SSSP::compute(int) [180]
[182]    0.0    0.00    0.00    3000         std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::~priority_queue() [182]
                0.00    0.00    3000/5000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [163]
-----------------------------------------------
                0.00    0.00    3000/3000        SSSP::compute(int) [180]
[183]    0.0    0.00    0.00    3000         std::pair<int, int>::pair<int, int&, true>(int&&, int&) [183]
                0.00    0.00    3000/76786       int&& std::forward<int>(std::remove_reference<int>::type&) [12]
                0.00    0.00    3000/167337      int& std::forward<int&>(std::remove_reference<int&>::type&) [8]
-----------------------------------------------
                0.00    0.00    2000/2000        Graph::removeEdge(int, int) [190]
[184]    0.0    0.00    0.00    2000         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator<std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, __gnu_cxx::__enable_if<std::__are_same<std::pair<int, int>*, std::pair<int, int>*>::__value, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__type> const&) [184]
                0.00    0.00    2000/147505      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [9]
-----------------------------------------------
                0.00    0.00    2000/2000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::erase(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [196]
[185]    0.0    0.00    0.00    2000         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [185]
                0.00    0.00    4000/17268       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [38]
-----------------------------------------------
                0.00    0.00    2000/2000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long) [338]
[186]    0.0    0.00    0.00    2000         void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [186]
                0.00    0.00    2000/37622       operator new(unsigned long, void*) [19]
                0.00    0.00    2000/5000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [162]
-----------------------------------------------
                0.00    0.00    1000/2000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(__gnu_cxx::__ops::_Iter_pred) [193]
                0.00    0.00    1000/2000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>::_Iter_pred({lambda(std::pair<int, int> const&)#1}) [192]
[187]    0.0    0.00    0.00    2000         std::remove_reference<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>(std::remove_reference&&) [187]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::_Destroy_aux<false>::__destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [322]
[188]    0.0    0.00    0.00    2000         void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [188]
                0.00    0.00    2000/5000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [163]
-----------------------------------------------
                0.00    0.00    1684/1684        void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >&) [164]
[189]    0.0    0.00    0.00    1684         bool __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&) [189]
                0.00    0.00    1684/82777       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [11]
                0.00    0.00    1684/5012        decltype ((((forward<std::pair<int, int>&>)({parm#1}))>((forward<std::pair<int, int>&>)({parm#2})))) std::greater<void>::operator()<std::pair<int, int>&, std::pair<int, int>&>(std::pair<int, int>&, std::pair<int, int>&) const [146]
-----------------------------------------------
                0.00    0.00    1000/1000        main [6]
[190]    0.0    0.00    0.00    1000         Graph::removeEdge(int, int) [190]
                0.00    0.00    4000/16613       std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [48]
                0.00    0.00    2000/34031       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00    2000/2000        __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator<std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, __gnu_cxx::__enable_if<std::__are_same<std::pair<int, int>*, std::pair<int, int>*>::__value, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__type> const&) [184]
                0.00    0.00    1000/22388       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [29]
                0.00    0.00    1000/1000        __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::remove_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}) [202]
                0.00    0.00    1000/1000        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::erase(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [196]
-----------------------------------------------
                0.00    0.00    1000/1000        main [6]
[191]    0.0    0.00    0.00    1000         Graph::updateEdge(int, int, int) [191]
                0.00    0.00    6244/44829       bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [17]
                0.00    0.00    6242/82777       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [11]
                0.00    0.00    5244/44441       __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [18]
                0.00    0.00    1000/16613       std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [48]
                0.00    0.00    1000/22388       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [29]
                0.00    0.00    1000/34031       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00       2/8003        Graph::addEdge(int, int, int) [98]
-----------------------------------------------
                0.00    0.00    1000/1000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(__gnu_cxx::__ops::_Iter_pred) [193]
[192]    0.0    0.00    0.00    1000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>::_Iter_pred({lambda(std::pair<int, int> const&)#1}) [192]
                0.00    0.00    1000/2000        std::remove_reference<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>(std::remove_reference&&) [187]
-----------------------------------------------
                0.00    0.00    1000/1000        __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::remove_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}) [202]
[193]    0.0    0.00    0.00    1000         __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(__gnu_cxx::__ops::_Iter_pred) [193]
                0.00    0.00    1000/2000        std::remove_reference<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>(std::remove_reference&&) [187]
                0.00    0.00    1000/1000        __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>::_Iter_pred({lambda(std::pair<int, int> const&)#1}) [192]
-----------------------------------------------
                0.00    0.00    1000/1000        __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__remove_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>) [198]
[194]    0.0    0.00    0.00    1000         bool __gnu_cxx::operator==<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [194]
                0.00    0.00    2000/147505      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [9]
-----------------------------------------------
